crc32,savetype_code,rtc,description
610913e0,0,0,Secret Agent Barbie - Royal Jewels Mission (USA)
f92140c0,0,0,Sega Arcade Gallery (Europe)
3b8ffdf4,0,0,Sega Arcade Gallery (USA)
d125a6bb,3,0,Sega Rally Championship (Europe)
e57c16f7,3,0,Sega Rally Championship (Japan)
1ae3eb16,3,0,Sega Rally Championship (USA)
09310fec,0,0,Sega Smash Pack (Europe)
5c2e97ba,0,0,Sega Smash Pack (USA)
3dd25fd7,3,0,Sengoku Kakumei Gaiden (Japan)
a2f6976c,5,1,Sennen Kazoku (Japan)
596c5d4c,3,0,Sentouin Yamada Hajime (Japan)
58199232,0,0,Serious Sam Advance (Europe)
fdf4eca7,0,0,Serious Sam Advance (USA)
798593a5,3,0,Shonen Jump's Shaman King - Legacy of the Spirits - Soaring Hawk (USA)
fa1aa3f6,3,0,Shonen Jump's Shaman King - Legacy of the Spirits - Sprinting Wolf (USA)
4864b878,3,0,Shonen Jump's Shaman King - Master of Spirits (Europe)
10e554ae,3,0,Shonen Jump's Shaman King - Master of Spirits (USA)
4a74e038,3,0,Shonen Jump's Shaman King - Master of Spirits 2 (Europe)
201e3412,3,0,Shonen Jump's Shaman King - Master of Spirits 2 (USA)
cb9a390a,3,0,Shaman King Card Game - Chou Senjiryakketsu 2 (Japan)
2bcf66d4,3,0,Shaman King Card Game - Chou Senjiryakketsu 3 (Japan)
6a0f2c8b,1,0,Shamu's Deep Sea Adventures (Europe)
4e9426eb,1,0,Shamu's Deep Sea Adventures (USA)
9aeea9b7,1,0,Shanghai Advance (Japan)
df2518e9,1,0,"Shark Tale (Europe, French / German / Spanish)"
804a01b1,1,0,Shark Story (Italy)
128be27c,1,0,Shark Tale (Japan)
7b68d93e,1,0,"Shark Tale (Europe, USA)"
6d545fed,0,0,Shaun Palmer's Pro Snowboarder (Germany)
66265ad9,0,0,"Shaun Palmer's Pro Snowboarder (Europe, USA)"
75a92925,2,0,Sheep (Europe)
e0a452a8,2,0,"Shikakui Atama o Maruku Suru. Advance - Kanji, Keisan (Japan)"
07695a6c,2,0,"Shikakui Atama o Maruku Suru. Advance - Kokugo, Sansuu, Shakai, Rika (Japan)"
5546b016,2,0,"Shimura Ken no Baka Tonosama - Bakushou Tenka Touitsu Game (Japan, rev. 1)"
f29e6e2d,2,0,Shimura Ken no Baka Tonosama - Bakushou Tenka Touitsu Game (Japan)
af453162,0,1,Shin Bokura no Taiyou - Gyakushuu no Sabata (Japan)
769a7666,2,0,Shin Chan - Aventuras en Cineland (Spain)
fd47a2fe,2,0,Shin Chan contra los Muñecos de Shock Gahn (Spain)
b65095bf,3,0,Shin Kisekae Monogatari (Japan)
b857c3c5,3,0,Shin Megami Tensei (Japan)
5d7ee5af,3,0,Shin Megami Tensei Devil Children - Hikari no Sho (Japan)
9a0903bc,3,0,Shin Megami Tensei Devil Children - Honoo no Sho (Japan)
ad80d5f9,3,0,Shin Megami Tensei Devil Children - Koori no Sho (Japan)
0ec98c51,3,0,Shin Megami Tensei Devil Children - Messiah Riser (Japan)
ea8a185a,2,0,Shin Megami Tensei Devil Children - Puzzle de Call! (Japan)
e0e153b7,3,0,Shin Megami Tensei Devil Children - Yami no Sho (Japan)
af40cc99,3,0,Shin Megami Tensei II (Japan)
9f0b8b79,3,0,Shin Nihon Pro Wrestling - Toukon Retsuden Advance (Japan)
fe1be6c1,3,0,Shin Sangoku Musou Advance (Japan)
54af534d,2,0,Shingata Medarot - Kabuto Version (Japan)
0fd35628,2,0,Shingata Medarot - Kuwagata Version (Japan)
4a643cc4,3,0,Shining Force - Kuroki Ryuu no Fukkatsu (Japan)
07b06994,3,0,Shining Force - Resurrection of the Dark Dragon (Europe)
563aa3a0,3,0,Shining Force - Resurrection of the Dark Dragon (USA)
74b5d069,4,0,Shining Soul (Europe)
521450d1,5,0,Shining Soul (Japan)
e95bba0c,4,0,Shining Soul (USA)
55e503c1,4,0,Shining Soul II (Europe)
7b39a7b2,4,0,Shining Soul II (Japan)
4038e282,4,0,Shining Soul II (USA)
31b220e5,4,0,Shinyaku Seiken Densetsu (Japan)
c1f2b5ec,3,0,Shiren Monsters Netsal (Japan)
cd8e4f85,1,0,Shrek - Hassle at the Castle (Europe)
09e7472c,1,0,Shrek - Hassle at the Castle (USA)
1e4d4813,1,0,Shrek - Reekin' Havoc (Europe)
63f49ba9,1,0,Shrek - Reekin' Havoc (USA)
a45857c4,1,0,Shrek - Smash n' Crash Racing (Europe)
ea8ae3b2,1,0,Shrek - Smash n' Crash Racing (USA)
df73101e,1,0,Shrek - Super Slam (Europe)
e2ec9eed,1,0,Shrek - Super Slam (USA)
41f55560,1,0,"Shrek - Swamp Kart Speedway (USA, rev. 1)"
91483d87,1,0,"Shrek - Swamp Kart Speedway (Europe, USA)"
52ff42d4,1,0,"Shrek 2 (Europe, USA)"
ac1d8c97,1,0,"Shrek 2 (Europe, French / German / Italian / Spanish / Swedish)"
b6e091ce,1,0,"Shrek 2 - Beg for Mercy (Europe, French / German / Italian / Spanish)"
f1861610,1,0,"Shrek 2 - Beg for Mercy (Europe, USA)"
da1ee1e5,1,0,Shrek the Third (Europe)
d7d1da8d,1,0,Shrek the Third (USA)
a8b80a7c,1,0,"Sigma Star Saga (Europe, USA)"
f03728f3,1,0,Silent Scope (Europe)
8ab024e0,1,0,Silent Scope (Japan)
c5ce1b2c,1,0,Silent Scope (USA)
515e2127,3,0,Silk to Cotton (Japan)
a74187d3,2,0,Sim City 2000 (Europe)
95c79648,2,0,"Sim City 2000 (Europe, rev. 1)"
097e8628,2,0,"Sim City 2000 (USA, rev. 1)"
733751b3,2,0,Sim City 2000 (USA)
8b72ba3c,1,0,"Simple 2960 Tomodachi Series Vol. 1 - The Table Game Collection - Mahjong
			Shougi Hanafuda Reversi (Japan)"
180901e3,1,0,"Simple 2960 Tomodachi Series Vol. 2 - The Block Kuzushi (Japan, rev. 1)"
e731fd45,1,0,Simple 2960 Tomodachi Series Vol. 2 - The Block Kuzushi (Japan)
49b92627,1,0,"Simple 2960 Tomodachi Series Vol. 3 - The Itsudemo Puzzle - Massugu Soroete
			Straws (Japan)"
07c2d7ed,1,0,"Simple 2960 Tomodachi Series Vol. 4 - The Trump - Minna de Asoberu 12 Shurui no
			Trump Game (Japan, rev. 1)"
a6fc701f,1,0,"Simple 2960 Tomodachi Series Vol. 4 - The Trump - Minna de Asoberu 12 Shurui no
			Trump Game (Japan)"
44548b33,0,0,"The Simpsons - Road Rage (Europe, English / French / German / Italian /
			Spanish)"
409e8252,0,0,"The Simpsons - Road Rage (Europe, USA)"
abaf519c,2,0,"The Sims - Bustin' Out (Europe, USA)"
89956199,2,0,The Sims (Japan)
8b1bc7df,4,0,"The Sims 2 (Europe, USA)"
87f8599c,4,0,"The Sims 2 - Pets (Europe, English / French / German / Italian / Spanish /
			Dutch)"
ec1f4029,4,0,"The Sims 2 - Pets (Europe, USA)"
6845c671,1,0,Sister Princess - RePure (Japan)
b92a8a88,0,0,Sitting Ducks (Europe)
8bc90adb,0,0,Sitting Ducks (USA)
91f93500,1,0,SK8 - Tony Hawk's Pro Skater 2 (Japan)
3af1063b,0,0,Sky Dancers - They Magically Fly! (Europe)
cadd57dd,0,0,Sky Dancers - They Magically Fly! (USA)
1194d33b,1,0,Slime Morimori Dragon Quest - Shougeki no Shippo Dan (Japan)
4da0b936,2,0,Slot! Pro 2 Advance - GoGo Juggler & New Tairyou (Japan)
d9a8d01f,2,0,Slot! Pro Advance - Takarabune & Ooedo Sakurafubuki 2 (Japan)
1034d672,0,0,Smashing Drive (Europe)
2390aca6,0,0,Smashing Drive (USA)
3ae0afc8,0,0,Smuggler's Run (Europe)
1a6aea5e,0,0,Smuggler's Run (USA)
516ce770,0,0,The Smurfs - The Revenge of the Smurfs (Europe)
00f5687a,0,0,SN Systems (Japan)
41e35c6a,3,0,Snap Kid's (Japan)
32bd1486,0,0,Snood (Europe)
f1f1f148,0,0,Snood (USA)
6470252f,0,0,Snood 2 - On Vacation (Europe)
d8e05727,0,0,Snood 2 - On Vacation (USA)
d3485f5a,0,0,"Soccer Kid (Europe, USA)"
6232839b,5,0,Sonic Advance (Europe)
85957a24,5,0,"Sonic Advance (Japan, rev. 1)"
5f512223,5,0,Sonic Advance (Japan)
63f70fd8,5,0,Sonic Advance (USA)
a80de3b2,5,0,"Sonic Advance (USA, prototype)"
89509891,4,0,Sonic Advance 2 (Europe)
513804ff,4,0,Sonic Advance 2 (Japan)
7efee7f7,4,0,Sonic Advance 2 (USA)
6d7567ed,4,0,"Sonic Advance 2 (USA, prototype)"
4c93dac6,4,0,"Sonic Advance 3 (Japan, prototype)"
5bf83456,4,0,Sonic Advance 3 (Europe)
4375f1d6,4,0,Sonic Advance 3 (Japan)
49dda5e6,4,0,Sonic Advance 3 (USA)
d0f65125,4,0,Sonic Battle (Europe)
7305ac30,4,0,Sonic Battle (Japan)
9ec9d86f,4,0,Sonic Battle (USA)
4435917e,4,0,Sonic Pinball Party (Europe)
43b5f167,4,0,Sonic Pinball Party (Japan)
08794743,4,0,Sonic Pinball Party (USA)
027bc70d,1,0,Sonic the Hedgehog - Genesis (USA)
cf404aee,0,0,A Sound of Thunder (Europe)
72894e1b,0,0,A Sound of Thunder (USA)
0f105694,1,0,Space Channel 5 - Ulala's Cosmic Attack (Europe)
0666f37a,1,0,Space Channel 5 - Ulala's Cosmic Attack (USA)
bd4e6008,3,0,Space Hexcite - Maetel Legend EX (Japan)
59372656,1,0,Space Invaders (France)
5ea3f3b5,1,0,"Space Invaders (Europe, USA)"
297b9854,1,0,Space Invaders EX (Japan)
051f3d0d,1,0,Speedball 2 - Brutal Deluxe (Europe)
832ea2b1,1,0,Spider-Man (France)
e9d9b35f,1,0,Spider-Man (Germany)
406265b8,1,0,"Spider-Man (Europe, USA)"
ad2c404c,1,0,Spider-Man - Battle for New York (Europe)
6310ba16,1,0,Spider-Man - Battle for New York (USA)
f8125c4b,1,0,Spider-Man - Mysterio no Kyoui (Japan)
6e135b4d,0,0,"Spider-Man - Mysterio's Menace (Europe, USA)"
821838bc,1,0,"Spider-Man 2 (Europe, English / French / German / Spanish)"
66340f23,1,0,Spider-Man 2 (Italy)
0145f3f4,1,0,"Spider-Man 2 (Europe, USA)"
6be8d68c,1,0,Spider-Man 3 (Europe)
450d1d48,1,0,Spider-Man 3 (France)
fda3c9dd,1,0,Spider-Man 3 (Germany)
e8fb4b9a,1,0,Spider-Man 3 (Italy)
e6251fd3,1,0,Spider-Man 3 (Spain)
ad0228a1,1,0,Spider-Man 3 (USA)
caaaefb6,0,0,"Spirit - Der Wilde Mustang (Germany, prototype)"
4785eee0,0,0,Spirit - Der Wilde Mustang (Germany)
c8c76255,0,0,Spirit - L'Etalon des Plaines (France)
aee21783,0,0,Spirit - Stallion of the Cimarron (Europe)
9a457633,0,0,Spirit - Stallion of the Cimarron (USA)
2fa6db95,0,0,Spirits & Spells (USA)
de4a85c0,0,0,SpongeBob SquarePants - Battle for Bikini Bottom (Europe)
235628c3,0,0,SpongeBob SquarePants - Battle for Bikini Bottom (USA)
7580fbd6,1,0,SpongeBob SquarePants - Creature from the Krusty Krab (Europe)
51ce91d6,1,0,SpongeBob SquarePants - Creature from the Krusty Krab (USA)
c189013d,1,0,"SpongeBob SquarePants - Lights, Camera, Pants! (Europe)"
23297579,1,0,"SpongeBob SquarePants - Lights, Camera, Pants! (USA)"
4f21757d,1,0,"SpongeBob SquarePants - Revenge of the Flying Dutchman (USA, prototype)"
30d6c979,0,0,"SpongeBob SquarePants - Revenge of the Flying Dutchman (Europe, USA)"
98ad67e6,0,0,"SpongeBob SquarePants - SuperSponge (Europe, USA)"
033229a7,1,0,SpongeBob SquarePants and Friends - Battle for Volcano Island (Europe)
fc339fc7,1,0,SpongeBob SquarePants and Friends in Freeze Frame Frenzy (Europe)
611cc620,0,0,SpongeBob SquarePants and Friends Unite! (Europe)
5d9d52de,0,0,SpongeBob SquarePants - The Movie (Europe)
df3d16a1,3,0,"SpongeBob SquarePants - The Movie (USA, prototype)"
e1068687,0,0,SpongeBob SquarePants - The Movie (USA)
190b1653,0,0,SpongeBob's Atlantis SquarePantis (USA)
616088df,3,0,Sports Illustrated for Kids - Baseball (USA)
9972779d,3,0,Sports Illustrated for Kids - Football (USA)
2e725460,1,0,Sportsman's Pack (USA)
4f196612,1,0,Spy Hunter (Europe)
b04892c9,1,0,Spy Hunter (USA)
a93601f5,1,0,Spy Kids 3-D - Game Over (Europe)
96128b31,1,0,Spy Kids 3-D - Game Over (USA)
e8227e41,1,0,Spy Kids Challenger (USA)
848f9d42,0,0,Spy Muppets - License to Croak (USA)
13f10a1e,2,0,Spyro - Attack of the Rhynocs (USA)
afd25827,1,0,Spyro - Season of Ice (Europe)
2f2389d2,1,0,Spyro - Season of Ice (USA)
104b4caa,2,0,Spyro 2 - Season of Flame (Europe)
37e120e7,2,0,Spyro 2 - Season of Flame (USA)
d05c86bb,0,0,"Spyro 2 - Season of Flame (USA, prototype)"
42dd5dd9,1,0,Spyro Advance (Japan)
91a9e2cc,1,0,Spyro Advance - Wakuwaku Tomodachi Daisakusen! (Japan)
1f62d660,2,0,Spyro Adventure (Europe)
e53ba082,1,0,Spyro Fusion (Europe)
bbf2549d,1,0,"Spyro Orange - The Cortex Conspiracy (USA, rev. A)"
a9915baf,1,0,Spyro Orange - The Cortex Conspiracy (USA)
8232f58a,1,0,"SSX 3 (Europe, USA)"
e0988123,1,0,"SSX Tricky (Europe, USA)"
db146cc3,0,0,Stadium Games (Europe)
4bf6e9e8,0,0,Stadium Games (USA)
c492c46d,0,0,Star Wars - Episode II - Attack of the Clones (Europe)
8fb5e2c6,0,0,Star Wars - Episode II - Attack of the Clones (USA)
fd49236b,1,0,Star Wars - Episode III - Revenge of the Sith (Europe)
3e34aab7,1,0,Star Wars - Episode III - Revenge of the Sith (USA)
a41d22ad,0,0,Star Wars - Flight of the Falcon (Europe)
94d2737a,0,0,Star Wars - Flight of the Falcon (USA)
fa0f055d,0,0,Star Wars - Jedi Power Battles (Europe)
3f19e156,0,0,Star Wars - Jedi Power Battles (USA)
677854af,0,0,Star Wars - The New Droid Army (Europe)
59c52f98,0,0,Star Wars - The New Droid Army (USA)
c9f0c492,1,0,Star Wars Trilogy - Apprentice of the Force (Europe)
714a0d3a,1,0,Star Wars Trilogy - Apprentice of the Force (USA)
b5d61c72,1,0,"Star Wars Trilogy - Apprentice of the Force (USA, prototype)"
9dca9c3c,0,0,Star X (Europe)
8b02b2b1,0,0,Star X (USA)
209958e5,1,0,Starsky & Hutch (Europe)
b3993252,1,0,Starsky & Hutch (USA)
ab142d2e,1,0,"Starsky & Hutch (USA, prototype)"
cb91922e,1,0,Steel Empire (Europe)
f3f2e465,1,0,"Strawberry Shortcake - Ice Cream Island - Riding Camp (Europe, rev. 1)"
c40220cf,1,0,Strawberry Shortcake - Ice Cream Island - Riding Camp (Europe)
7fec3419,0,0,Strawberry Shortcake - Summertime Adventure (USA)
5a66cafa,0,0,Strawberry Shortcake - Summertime Adventure - Special Edition (USA)
53384966,1,0,Strawberry Shortcake - Sweet Dreams (USA)
93c5cf69,2,0,Street Fighter Alpha 3 (Europe)
80b707c2,2,0,Street Fighter Alpha 3 (USA)
8d5d0eab,2,0,Street Fighter Zero 3 Upper (Japan)
3f20a970,1,0,"Street Jam Basketball (Europe, USA)"
ac24888b,1,0,Street Racing Syndicate (Europe)
f44b6a70,1,0,Street Racing Syndicate (USA)
277d2c89,0,0,Strike Force Hydra (Europe)
5aeea1de,0,0,Strike Force Hydra (USA)
0827d896,0,0,Stuart Little 2 (France)
6eb7c688,0,0,"Stuart Little 2 (Europe, USA)"
62a678ab,1,0,Stuntman (Europe)
0d58ba07,1,0,Stuntman (USA)
0a4e0ed2,2,0,Sugar Sugar Rune - Heart ga Ippai! Moegi Gakuen (Japan)
1d33dd2c,1,0,The Suite Life of Zack & Cody - Tipton Caper (USA)
aea15c21,1,0,The Sum of All Fears (Europe)
166391d1,1,0,The Sum of All Fears (USA)
a5d38236,2,0,Summon Night - Craft Sword Monogatari (Japan)
12afae5d,2,0,Summon Night - Craft Sword Monogatari - Hajimari no Ishi (Japan)
8cd98f6f,2,0,Summon Night - Craft Sword Monogatari 2 (Japan)
3ea860c2,2,0,Summon Night - Swordcraft Story (USA)
1eac1f48,2,0,Summon Night - Swordcraft Story 2 (USA)
baf484be,0,0,Super Army War (USA)
91238ad1,2,0,Super Black Bass Advance (Europe)
67c4e470,3,0,Super Black Bass Advance (Japan)
25123d97,1,0,Super Bubble Pop (Europe)
5ec8ea61,1,0,Super Bubble Pop (USA)
6bfd2915,0,0,Super Bust-A-Move (Europe)
2fb4b14d,0,0,Super Bust-A-Move (USA)
35448df4,1,0,"Super Chinese 1, 2 Advance (Japan)"
f4634dbd,0,0,Super Collapse! II (USA)
4ca4f528,3,0,Super Dodge Ball Advance (Europe)
626603b5,3,0,"Super Dodge Ball Advance (USA, prototype)"
63ca5050,3,0,"Super Dodge Ball Advance (USA, rev. 1)"
1d31dc6b,3,0,Super Dodge Ball Advance (USA)
2206b04d,1,0,Super Donkey Kong (Japan)
27a1cc75,2,0,Super Donkey Kong 2 (Japan)
4dcf6e20,1,0,Super Donkey Kong 3 (Japan)
bab43d5c,0,0,Archer Maclean's Dropzone (Europe)
2b4843fe,0,0,Archer Maclean's Dropzone (USA)
8e20043f,1,0,Super Duper Sumos (USA)
1ef2acf3,1,0,"Super Ghouls'n Ghosts (Europe, USA)"
9653bac5,0,0,"Super Hornet F/A 18F (Europe, USA)"
1e4c6d6a,1,0,"Super Mario Advance (Europe, USA)"
69924cbd,1,0,"Super Mario Advance (USA, demo Kiosk)"
b993b92f,1,0,Super Mario Advance - Super Mario USA + Mario Brothers (Japan)
fcfef343,2,0,Super Mario Advance 2 - Super Mario World (Europe)
5206880a,2,0,"Super Mario Advance 2 - Super Mario World (USA, Australia)"
901ce373,2,0,Super Mario Advance 2 - Super Mario World + Mario Brothers (Japan)
639e9d3b,2,0,Super Mario Advance 3 - Yoshi's Island (Europe)
40a48276,2,0,Super Mario Advance 3 - Yoshi's Island (USA)
26321120,2,0,Super Mario Advance 3 - Yoshi's Island + Mario Brothers (Japan)
7b1a4c22,5,0,"Super Mario Advance 4 - Super Mario 3 + Mario Brothers (Japan, rev. 2)"
5a676424,5,0,"Super Mario Advance 4 - Super Mario 3 + Mario Brothers (Japan, rev. 1)"
f3c87306,5,0,Super Mario Advance 4 - Super Mario 3 + Mario Brothers (Japan)
8d84acfc,5,0,"Super Mario Advance 4 - Super Mario Bros. 3 (Europe, rev. 1)"
37141f32,5,0,Super Mario Advance 4 - Super Mario Bros. 3 (Europe)
88dab27f,5,0,"Super Mario Advance 4 - Super Mario Bros. 3 (USA, Australia, rev. 1)"
a44ba79f,5,0,Super Mario Advance 4 - Super Mario Bros. 3 (USA)
3b035681,1,0,Super Mario Ball (Europe)
7eb4a336,1,0,Super Mario Ball (Japan)
085b271b,0,0,"Super Mario Bros. (Japan, Hot Mario Campaign)"
d75da09d,1,0,Super Monkey Ball Jr. (Europe)
0a8031f0,1,0,Super Monkey Ball Jr. (USA)
f2bc49ce,0,0,Super Puzzle Bobble Advance (Japan)
aac3e9ca,1,0,Super Puzzle Fighter II Turbo (Europe)
62066fc9,1,0,"Super Puzzle Fighter II Turbo (USA, rev. 1)"
9cd25c7e,1,0,Super Puzzle Fighter II Turbo (USA)
9e90456b,1,0,Super Real Mahjong Dousoukai (Japan)
bdb86caa,4,0,Super Robot Taisen - Original Generation (Europe)
75127ec4,5,0,Super Robot Taisen - Original Generation (Japan)
58e86266,4,0,Super Robot Taisen - Original Generation (USA)
a608800f,4,0,Super Robot Taisen - Original Generation 2 (Japan)
2aee0380,4,0,Super Robot Taisen - Original Generation 2 (USA)
2f6e9788,5,0,Super Robot Taisen A (Japan)
efb45117,4,0,Super Robot Taisen D (Japan)
c956fd37,4,0,Super Robot Taisen J (Japan)
df7f91bc,5,0,Super Robot Taisen R (Japan)
461b4590,1,0,Super Street Fighter II Turbo - Revival (Europe)
063045aa,1,0,Super Street Fighter II Turbo - Revival (USA)
7a2c0d61,1,0,Super Street Fighter II X - Revival (Japan)
2bf26a56,0,0,Superman - Countdown to Apokolips (Europe)
43017d47,0,0,Superman - Countdown to Apokolips (USA)
68215047,1,0,"Superman Returns - Fortress of Solitude (Europe, USA)"
b225ae1a,1,0,"Surf's Up (Europe, English / French / German / Italian / Spanish)"
317326b0,1,0,"Surf's Up (Europe, English / French / Spanish)"
0adf57c5,1,0,Surf's Up (USA)
260683c7,3,0,Sutakomi - Star Communicator (Japan)
63f45849,2,0,Sweet Cookie Pie (Japan)
88e64a8a,4,0,"Sword of Mana (Europe, English)"
5ee17ed1,4,0,"Sword of Mana (Europe, French / German)"
11a0af49,4,0,"Sword of Mana (Europe, Italian / Spanish)"
7f1eac75,4,0,"Sword of Mana (USA, Australia)"
58dc532e,2,0,"Sylvanian Families - Fashion Designer ni Naritai! - Kurumi-risu no Onnanoko
			(Japan)"
00911694,2,0,"Sylvanian Families - Yousei no Stick to Fushigi no Ki - Marron-inu no Onnanoko
			(Japan)"
3bfbf110,2,0,Sylvanian Families 4 - Meguru Kisetsu no Tapestry (Japan)
6649d2ce,5,0,Tactics Ogre - The Knight of Lodis (USA)
0167a878,5,0,Tactics Ogre Gaiden - The Knight of Lodis (Japan)
4e6bdf8b,1,0,Taiketsu! Ultra Hero (Japan)
881c8416,1,0,"Tak - The Great Juju Challenge (Europe, USA, Australia)"
4ad90ec1,1,0,"Tak - The Great Juju Challenge (Europe, English / French / German / Dutch)"
91dd701d,1,0,Tak 2 - The Staff of Dreams (Europe)
8f7eb026,1,0,Tak 2 - The Staff of Dreams (USA)
0d483aa6,1,0,"Tak and the Power of Juju (Europe, English / French / German)"
4d0c3680,1,0,"Tak and the Power of Juju (Europe, Italian / Spanish)"
a9af1381,1,0,Tak and the Power of Juju (USA)
fa172a4a,2,0,Tales of Phantasia (Europe)
d08819c1,2,0,Tales of Phantasia (Japan)
01a0fca8,2,0,"Tales of Phantasia (USA, Australia)"
231b9fca,2,0,Tales of the World - Narikiri Dungeon 2 (Japan)
1867ccef,2,0,Tales of the World - Narikiri Dungeon 3 (Japan)
9c534023,3,0,Tales of the World - Summoner's Lineage (Japan)
2785cb89,3,0,Tanbi Musou - Meine Liebe (Japan)
8bfb4cfe,1,0,Tang Tang (Europe)
f5f0c143,1,0,Tang Tang (USA)
77c172bd,3,0,Tantei Gakuen Q - Kyuukyoku Trick ni Idome! (Japan)
552f0d90,3,0,Tantei Gakuen Q - Meitantei wa Kimi Da! (Japan)
3c21d7e0,2,0,Tantei Jinguuji Saburou - Shiroi Kage no Shoujo (Japan)
32c6df3f,1,0,"Disney's Tarzan - Return to the Jungle (Europe, USA)"
35ab002e,1,0,Disney's Tarzan - L'Appel de la Jungle (France)
59733b26,1,0,Disney's Tarzan - Rückkehr in den Dschungel (Germany)
2d2b0c11,0,0,Taxi 3 (France)
12a0442c,1,0,Teen Titans (USA)
ccacd823,1,0,Teen Titans 2 - The Brotherhood's Revenge (USA)
15bdf0ad,1,0,Teenage Mutant Ninja Turtles (Europe)
f6c36783,1,0,Teenage Mutant Ninja Turtles (USA)
ada00a65,2,0,Teenage Mutant Ninja Turtles 2 - Battle Nexus (Europe)
802fc7c1,2,0,Teenage Mutant Ninja Turtles 2 - Battle Nexus (USA)
4628c1b8,1,0,Tekken Advance (Europe)
c2eeae53,1,0,Tekken Advance (Japan)
c59ea73b,1,0,Tekken Advance (USA)
3c225943,0,0,Ten Pin Alley 2 (USA)
28e6bd52,1,0,Tennis Masters Series 2003 (Europe)
afc3fcf7,3,0,Tennis no Ouji-sama - Aim at the Victory! (Japan)
dd244c9a,5,0,Tennis no Ouji-sama - Genius Boys Academy (Japan)
9f7fc898,3,0,Tennis no Ouji-sama 2003 - Cool Blue (Japan)
59d1dc73,3,0,Tennis no Ouji-sama 2003 - Passion Red (Japan)
26a4ee5c,3,0,Tennis no Ouji-sama 2004 - Glorious Gold (Japan)
750d579d,3,0,Tennis no Ouji-sama 2004 - Stylish Silver (Japan)
16c3cac3,0,0,Terminator 3 - Rise of the Machines (Europe)
f74b3c7d,0,0,Terminator 3 - Rise of the Machines (USA)
4a834fc2,0,0,"Tetris Worlds (Europe, English / Italian / Spanish)"
ad97eb3f,0,0,"Tetris Worlds (Europe, English / French / German / Dutch)"
fcf2d471,0,0,"Tetris Worlds (Japan, rev. 1)"
dd271470,0,0,Tetris Worlds (Japan)
7b729804,0,0,Tetris Worlds (USA)
1a13df6b,0,0,"Texas Hold 'em Poker (Europe, rev. 1)"
78b59aac,0,0,"Texas Hold 'em Poker (Europe, USA)"
8e190698,1,0,That's So Raven (USA)
5495cbe1,1,0,That's So Raven 2 - Supernatural Style (USA)
c3c855ea,0,0,The Three Stooges (USA)
d482421e,0,0,Three-in-One Pack - Connect Four + Perfection + Trouble (USA)
15c24091,0,0,"Three-in-One Pack - Risk + Battleship + Clue (USA, rev. A)"
f6f70922,0,0,Three-in-One Pack - Risk + Battleship + Clue (USA)
111eb61a,0,0,Three-in-One Pack - Sorry! + Aggravation + Scrabble Junior (USA)
25e8e649,0,0,Thunder Alley (USA)
f09b7bb0,0,0,"Thunderbirds (Europe, USA)"
9a6cb678,0,0,Thunderbirds - International Rescue (Europe)
0e38108b,1,0,"Tiger Woods PGA Tour 2004 (Europe, USA)"
38934732,1,0,"Tiger Woods PGA Tour Golf (Europe, English / French / German / Italian /
			Spanish)"
f3f26acc,1,0,"Tiger Woods PGA Tour Golf (Europe, USA)"
9f16857d,1,0,Tim Burton's The Nightmare Before Christmas - The Pumpkin King (Japan)
3c247c14,1,0,"Tim Burton's The Nightmare Before Christmas - The Pumpkin King (Europe, USA)"
944aa8fb,0,0,"Tin Toy Advance (demo 1, 20010529)"
7bda5802,0,0,"Tin Toy Advance (demo 2, 20010717)"
3246a8bd,0,0,Tiny Toon Adventures - Buster's Bad Dream (Europe)
fcd7a7c0,0,0,Tiny Toon Adventures - Scary Dreams (USA)
4ac770b6,0,0,Tiny Toon Adventures - Wacky Stackers (Europe)
e03c633e,0,0,Tiny Toon Adventures - Wacky Stackers (USA)
7782a204,0,0,Tir et But - Edition Champions du Monde (France)
47bc61b5,0,0,Titeuf - Ze Gagmachine (France)
ffd0a045,0,0,Titeuf Méga Compet (France)
89103893,1,0,TMNT (Europe)
916db9d5,1,0,TMNT (USA)
d8125874,1,0,TOCA World Touring Cars (Europe)
6eea16bd,2,0,Tokimeki Yume Series 1 - Ohanaya-san ni Narou! (Japan)
e05cef9d,3,0,Tokyo Majin Gakuen - Fuju Houroku (Japan)
bd5f5f4c,1,0,Tokyo Xtreme Racer Advance (Europe)
ab272800,1,0,Tokyo Xtreme Racer Advance (USA)
1b7a3819,0,0,Tom and Jerry - The Magic Ring (Europe)
7dc8e08e,0,0,Tom and Jerry - The Magic Ring (USA)
2db83271,0,0,Tom and Jerry in Infurnal Escape (Europe)
11156d88,0,0,Tom and Jerry in Infurnal Escape (USA)
5a8d5736,0,0,Tom and Jerry Tales (Europe)
af494f20,0,0,Tom and Jerry Tales (USA)
6863ce1a,1,0,Tom Clancy's Rainbow Six - Rogue Spear (Europe)
23575bf2,1,0,Tom Clancy's Rainbow Six - Rogue Spear (USA)
e07ba799,1,0,"Tom Clancy's Splinter Cell (Europe, prototype)"
7ecd29ce,1,0,Tom Clancy's Splinter Cell (Europe)
308ba69c,1,0,Tom Clancy's Splinter Cell (USA)
f007dfe1,1,0,Tom Clancy's Splinter Cell - Pandora Tomorrow (Europe)
aefb7b54,1,0,Tom Clancy's Splinter Cell - Pandora Tomorrow (USA)
e37ca939,2,0,Tomato Adventure (Japan)
